policy_id,insurance_price,minimal_payout,maximal_payout,duration_of_policy
142240,200,20000,474724,148
869981,50,5000,483699,239
366183,100,10000,439849,161
390641,350,35000,489580,139
628006,100,10000,418590,74
592796,100,10000,455986,14
979540,100,10000,497120,327
590578,150,15000,468846,256
798806,350,35000,464852,99
149866,50,5000,449027,36
663690,350,35000,477197,247
720255,50,5000,404663,68
271501,150,15000,433726,180
563192,350,35000,408092,36
456864,100,10000,489128,86
937919,100,10000,429283,254
870481,50,5000,405712,73
414821,100,10000,481065,58
732703,150,15000,444284,128
754941,50,5000,414495,130
582747,200,20000,412874,66
318920,100,10000,401920,65
553233,50,5000,485580,204
597418,350,35000,406879,291
721443,50,5000,465010,151
701575,200,20000,491198,194
596699,350,35000,479906,124
266361,50,5000,466280,294
506028,200,20000,492870,333
661748,200,20000,455272,133
104949,150,15000,480320,168
593396,100,10000,485130,258
686784,350,35000,496764,161
717648,200,20000,418544,233
721083,50,5000,431294,18
558292,150,15000,439086,159
925929,350,35000,466987,158
746745,200,20000,431570,155
465257,150,15000,471436,144
609212,100,10000,406528,141
120708,350,35000,471187,174
526131,100,10000,454483,353
195788,50,5000,471853,186
303179,50,5000,439440,17
916897,100,10000,462178,244
823345,350,35000,404543,149
636528,150,15000,403702,349
712668,50,5000,463304,278
139998,200,20000,470581,23
963121,350,35000,454368,71
485675,50,5000,404908,340
660745,350,35000,420934,142
518205,200,20000,443327,213
160329,350,35000,411827,2
869358,150,15000,432165,226
852539,350,35000,408771,35
866691,150,15000,477463,16
908904,100,10000,487550,162
390220,350,35000,483195,76
452309,350,35000,496124,59
839212,50,5000,427110,57
520540,150,15000,495399,241
193300,100,10000,450861,9
574458,100,10000,434231,188
723844,350,35000,400808,221
370388,350,35000,489955,276
529034,150,15000,497412,104
962237,150,15000,411644,258
575803,200,20000,420956,295
676044,350,35000,454755,296
327223,50,5000,421015,150
482805,200,20000,497485,193
152130,200,20000,443780,355
429889,350,35000,494492,264
223134,350,35000,429586,122
577755,150,15000,407610,9
734087,50,5000,404904,92
214231,100,10000,463464,194
720804,350,35000,468193,12
942566,50,5000,490192,278
765073,50,5000,427942,4
807363,150,15000,459139,114
594575,200,20000,480116,167
462682,50,5000,460707,298
693304,150,15000,430262,164
331766,100,10000,466336,101
416210,200,20000,452016,83
594875,200,20000,486156,166
604583,350,35000,418283,24
564947,100,10000,406052,107
207077,150,15000,415571,205
630540,200,20000,445120,198
654760,150,15000,437179,117
887040,350,35000,442163,67
186469,50,5000,415924,286
780934,200,20000,491918,172
881801,50,5000,422549,93
593979,50,5000,473018,102
817111,350,35000,468288,329
575158,350,35000,452040,39
872292,150,15000,458037,304
398542,150,15000,432332,217
421874,200,20000,464303,336
316602,50,5000,420235,12
424615,50,5000,477870,236
307688,150,15000,420466,130
361161,350,35000,406531,278
689305,100,10000,470253,310
794161,200,20000,453406,174
951539,200,20000,437080,349
546338,150,15000,491984,62
821057,150,15000,473817,231
367660,350,35000,429162,188
263346,100,10000,416364,363
539273,100,10000,408508,4
486904,100,10000,486342,365
833102,100,10000,426272,79
143512,350,35000,471437,302
386535,200,20000,436791,254
403680,50,5000,462542,92
407800,50,5000,439811,8
707021,150,15000,497956,233
256610,100,10000,409797,157
343727,50,5000,421762,196
343068,150,15000,492419,88
548429,350,35000,494028,66
991809,150,15000,448869,25
148553,50,5000,435181,84
582495,100,10000,419139,64
542766,50,5000,468414,317
406979,100,10000,446333,247
570537,200,20000,474080,49
877068,200,20000,469639,323
665019,150,15000,407068,23
247389,100,10000,447155,32
214910,50,5000,444625,182
108522,200,20000,400545,75
572828,100,10000,486313,29
504652,50,5000,421402,154
718115,350,35000,405462,54
583680,50,5000,483055,162
408969,100,10000,441749,322
319144,200,20000,463812,144
216826,150,15000,459506,145
830771,150,15000,460645,52
352392,150,15000,417563,240
553784,50,5000,492119,35
970984,350,35000,439650,290
253161,150,15000,450121,44
560283,200,20000,477701,145
731519,350,35000,446409,110
606628,200,20000,420947,268
424557,350,35000,456162,121
755082,200,20000,460500,110
897699,50,5000,486368,20
892496,200,20000,443558,355
574538,350,35000,442286,304
564151,350,35000,435388,343
973009,50,5000,492176,177
302814,150,15000,417709,164
910217,100,10000,416550,83
104293,50,5000,475364,194
125470,150,15000,440097,221
292243,200,20000,469190,178
271737,200,20000,437225,228
561761,150,15000,426607,103
770536,50,5000,459289,95
808287,150,15000,462066,349
957409,100,10000,499484,153
816557,350,35000,435146,265
872167,50,5000,471706,330
693304,200,20000,406292,60
680739,150,15000,465888,279
708402,350,35000,423327,310
827337,50,5000,482805,113
101738,150,15000,458959,332
694754,350,35000,434499,282
321601,100,10000,481508,162
875432,50,5000,484652,335
488658,100,10000,433825,35
457380,50,5000,459674,17
785949,50,5000,434055,81
246578,100,10000,438966,319
310505,200,20000,457465,100
900255,50,5000,465820,2
470677,150,15000,495086,306
135227,50,5000,441593,10
779644,200,20000,436368,210
712033,50,5000,413348,156
486808,150,15000,479648,263
159651,200,20000,484970,335
453686,150,15000,460902,123
180174,50,5000,463582,246
798252,150,15000,414942,154
941995,350,35000,453102,335
940619,200,20000,457743,18
933921,150,15000,407567,218
932535,100,10000,401019,263
631872,100,10000,422773,98
270151,50,5000,455785,34
978810,50,5000,466207,116
309183,100,10000,478704,272
519151,200,20000,405139,250
910810,50,5000,489323,33
904501,150,15000,464539,228
364924,100,10000,495336,167
791935,100,10000,405067,197
679524,100,10000,476633,225
734701,350,35000,481802,100
379402,200,20000,458704,227
817653,150,15000,418132,334
785046,150,15000,468407,290
462392,100,10000,432395,50
451698,150,15000,400789,153
262794,150,15000,498949,277
944435,350,35000,442416,356
444722,350,35000,418227,358
359489,100,10000,439047,95
101357,100,10000,448509,108
531287,150,15000,428454,96
888337,150,15000,405805,37
316992,200,20000,451722,202
324269,100,10000,420735,84
143455,150,15000,437580,348
655860,350,35000,495741,287
983432,150,15000,430715,334
613813,350,35000,453779,167
423280,350,35000,400660,136
296567,200,20000,467826,206
530166,50,5000,450439,364
647132,200,20000,487416,287
974907,200,20000,410718,237
396519,150,15000,402505,19
624514,100,10000,408524,146
495730,150,15000,481362,350
635668,150,15000,463913,150
581103,200,20000,407976,304
273916,50,5000,485278,277
981662,200,20000,452912,1
280180,50,5000,452960,147
399533,150,15000,418390,49
380181,100,10000,453735,332
772753,200,20000,438466,335
272506,150,15000,421281,233
583633,150,15000,461483,241
888289,50,5000,418489,204
322574,150,15000,423924,285
549062,200,20000,487283,12
635732,50,5000,498770,324
198233,200,20000,409584,327
119104,150,15000,457659,262
899477,50,5000,449206,303
539590,350,35000,466953,281
710581,150,15000,450234,320
985697,200,20000,421982,329
964742,150,15000,498618,348
434232,50,5000,428208,111
804212,100,10000,463135,227
352579,50,5000,437403,292
659446,350,35000,475315,26
480908,50,5000,477298,225
786519,200,20000,471639,250
887104,200,20000,487266,289
996067,350,35000,446897,154
752387,50,5000,449477,62
372532,200,20000,480375,179
652747,150,15000,441819,306
914754,50,5000,439854,93
395134,100,10000,435003,70
530943,200,20000,414851,276
541959,50,5000,427667,286
150062,200,20000,446039,285
782639,50,5000,493750,35
294037,350,35000,400847,100
484226,200,20000,434772,360
926004,50,5000,462461,364
421010,350,35000,471363,191
504851,350,35000,494906,211
608628,350,35000,477011,335
828191,200,20000,497519,330
331050,100,10000,426799,186
918986,150,15000,482278,9
356779,100,10000,488421,355
314306,200,20000,436177,341
900630,50,5000,464612,297
195984,350,35000,468955,233
791206,350,35000,423873,146
768449,200,20000,482613,206
127228,100,10000,423391,26
182706,50,5000,427936,291
853100,150,15000,446031,338
444695,350,35000,429760,37
547746,150,15000,405836,174
961999,150,15000,447908,336
848185,350,35000,463593,87
112341,100,10000,429000,120
972176,100,10000,478128,312
179985,50,5000,461198,220
755438,200,20000,405050,16
846044,200,20000,415585,37
207370,200,20000,445517,128
592390,150,15000,486467,143
494843,200,20000,445053,9
386078,350,35000,412858,264
706101,350,35000,485241,38
126472,50,5000,449376,327
338772,100,10000,403213,208
262390,350,35000,488428,136
160793,100,10000,471284,80
236708,350,35000,498892,144
345540,100,10000,499215,27
514820,200,20000,432536,56
689278,150,15000,474915,118
507695,350,35000,462946,215
750502,200,20000,438827,175
195947,200,20000,435091,119
959655,350,35000,404059,179
552309,350,35000,478577,271
755893,50,5000,484625,69
776687,150,15000,469927,82
762688,350,35000,418192,45
908895,150,15000,420467,311
747847,150,15000,420415,185
113626,50,5000,407626,312
517027,150,15000,475084,164
353878,200,20000,413760,227
817549,200,20000,465349,92
990366,350,35000,424829,71
633588,350,35000,424814,65
722431,150,15000,416620,303
613637,200,20000,475385,340
549614,200,20000,493323,130
647749,200,20000,450441,71
451367,350,35000,494662,129
844683,150,15000,426247,267
722889,200,20000,477942,74
346708,150,15000,424433,172
142343,50,5000,417940,60
707630,350,35000,418868,100
978840,200,20000,442262,173
524740,350,35000,444535,146
115544,350,35000,484111,16
559687,200,20000,428490,282
956228,100,10000,422149,300
662802,200,20000,440871,279
982370,100,10000,445170,27
831504,100,10000,469337,156
249266,150,15000,429485,110
376037,50,5000,408147,147
619072,100,10000,405521,127
286717,50,5000,406560,51
829904,150,15000,450610,279
351478,350,35000,450634,111
888368,150,15000,461579,348
744219,350,35000,493510,28
911022,100,10000,449145,185
798827,150,15000,445823,347
843039,100,10000,414053,297
288776,150,15000,436888,70
883076,150,15000,400356,192
576094,50,5000,448234,330
374028,200,20000,444749,102
253477,50,5000,489701,317
110150,50,5000,438321,308
824199,100,10000,469573,154
958466,100,10000,486743,343
267944,350,35000,435605,356
540340,200,20000,488562,307
121108,350,35000,476256,258
649617,150,15000,498393,312
807612,200,20000,406913,40
209969,200,20000,445321,135
503076,50,5000,480549,8
494095,200,20000,490958,311
865817,100,10000,486926,341
194638,100,10000,439918,36
389723,350,35000,490662,361
273543,200,20000,464583,266
163909,150,15000,430108,326
792826,150,15000,478535,72
215297,50,5000,474573,283
208777,200,20000,401445,264
307964,100,10000,479186,81
537194,200,20000,453777,3
295554,150,15000,443437,72
400669,100,10000,409324,12
574155,350,35000,492731,109
498362,100,10000,483409,39
239396,100,10000,407629,44
207044,100,10000,472653,174
100788,200,20000,454818,240
870419,150,15000,467825,227
384782,350,35000,461422,92
701758,50,5000,493516,129
438640,150,15000,443977,99
591558,100,10000,400360,79
907314,50,5000,452107,358
590373,200,20000,483983,178
977396,200,20000,462656,207
648572,350,35000,434837,218
296782,150,15000,462000,268
988828,100,10000,457632,153
665937,200,20000,468736,55
946949,350,35000,443170,357
852484,100,10000,497036,129
104573,200,20000,426314,348
348895,50,5000,493971,142
416302,150,15000,458515,45
557367,350,35000,411717,290
692513,50,5000,415771,209
343646,50,5000,484020,33
610351,200,20000,411587,314
775515,50,5000,497723,334
108957,200,20000,479824,83
359653,50,5000,430724,251
451522,50,5000,449259,267
434239,150,15000,496052,218
649243,100,10000,449205,220
585636,350,35000,411451,270
415061,350,35000,478177,157
255930,200,20000,461846,117
709945,50,5000,466094,218
239510,150,15000,461717,265
215451,150,15000,466127,277
908683,50,5000,495994,105
118860,50,5000,474323,279
540126,350,35000,451412,250
666957,350,35000,467848,172
718351,50,5000,464112,281
884046,200,20000,487548,20
748285,100,10000,439509,265
657352,200,20000,488399,176
270259,150,15000,417639,255
153503,100,10000,410690,243
532565,150,15000,427830,145
249942,100,10000,419953,138
281016,100,10000,492476,216
512768,350,35000,470175,125
498581,200,20000,420885,264
963057,350,35000,499406,114
765486,350,35000,407599,337
693787,200,20000,421377,329
714291,50,5000,412947,99
131674,100,10000,498962,110
983026,200,20000,438525,327
440439,150,15000,429071,231
934401,350,35000,425067,164
145740,150,15000,431252,115
376274,350,35000,453255,303
562250,150,15000,410624,76
748337,350,35000,478849,15
100804,100,10000,410830,225
546659,100,10000,489199,198
157156,50,5000,432721,302
110215,150,15000,434875,82
557980,350,35000,455253,36
963569,150,15000,465518,270
446302,150,15000,470828,276
337983,150,15000,476196,12
224421,200,20000,471365,22
105837,200,20000,445453,232
838754,200,20000,444060,229
298304,200,20000,469460,21
262089,50,5000,486378,48
518422,100,10000,423921,247
287407,100,10000,488312,111
468370,200,20000,450142,48
924193,150,15000,465666,129
943824,100,10000,477723,141
282766,150,15000,404051,33
260445,100,10000,450043,83
536579,150,15000,416268,355
111740,100,10000,438965,168
657654,200,20000,447125,181
582375,100,10000,488403,357
786740,50,5000,440744,264
824109,50,5000,447200,32
696423,50,5000,498262,79
269575,150,15000,489838,152
811153,100,10000,415493,355
915222,200,20000,473565,11
747694,150,15000,405771,228
211531,100,10000,407662,234
659363,100,10000,449070,225
444784,200,20000,435854,303
331708,100,10000,465751,28
892693,350,35000,401528,180
240084,350,35000,411186,111
743785,50,5000,419837,106
781414,150,15000,425518,283
654845,350,35000,491169,294
943204,50,5000,410758,84
540979,150,15000,417670,127
873893,50,5000,430642,350
220693,150,15000,444467,301
622794,150,15000,469138,296
851409,100,10000,499066,173
566381,150,15000,446125,329
434616,200,20000,449949,182
947367,350,35000,470377,282
861184,150,15000,482288,344
372724,200,20000,423037,343
829009,200,20000,457438,33
150996,350,35000,402488,74
860885,150,15000,437462,138
123496,200,20000,449264,178
611046,200,20000,446437,274
304914,50,5000,425034,144
532579,350,35000,457870,191
355243,200,20000,435729,282
374137,350,35000,441677,238
792602,350,35000,496717,169
410313,200,20000,432514,158
458744,150,15000,499045,324
397141,200,20000,459463,52
737130,100,10000,417477,106
740698,200,20000,454451,28
819796,200,20000,445561,36
229205,50,5000,466912,20
122155,350,35000,488329,341
875835,350,35000,417884,92
991031,200,20000,454016,173
454419,200,20000,471338,150
501270,100,10000,462202,270
751948,50,5000,445130,215
652036,200,20000,407609,320
324418,350,35000,433459,129
182989,100,10000,499976,20
925502,200,20000,455154,257
764234,50,5000,464104,203
112493,150,15000,486996,38
941639,50,5000,434229,27
245812,350,35000,457713,126
200169,100,10000,479533,7
145725,50,5000,479410,356
343759,150,15000,414544,312
787848,100,10000,493193,282
395658,100,10000,496799,207
687549,350,35000,445141,247
662014,200,20000,493442,335
230905,100,10000,433696,266
271764,50,5000,463719,239
892952,100,10000,402606,201
921396,350,35000,436917,133
517664,200,20000,463181,6
472005,100,10000,443272,32
249050,50,5000,489237,12
465592,50,5000,499271,139
745409,200,20000,452404,246
110406,100,10000,498413,66
222310,200,20000,462446,76
668479,100,10000,431170,184
620617,150,15000,462341,185
607073,50,5000,438260,46
123161,350,35000,431539,266
531554,350,35000,464939,220
668509,150,15000,486836,189
560008,350,35000,468755,245
807219,50,5000,435312,257
234804,150,15000,414885,225
872420,350,35000,444523,108
687729,100,10000,479406,289
780117,350,35000,464630,123
432243,200,20000,477336,345
858288,100,10000,429357,173
273979,50,5000,411210,303
465581,200,20000,440566,199
713033,200,20000,413105,226
203611,350,35000,419286,176
983288,150,15000,444578,18
339382,200,20000,465065,304
353027,50,5000,497893,181
712632,100,10000,494111,3
193453,150,15000,402332,80
137965,200,20000,473669,301
258228,200,20000,431046,289
498814,50,5000,429857,121
736979,100,10000,492871,334
951740,100,10000,403580,152
272437,50,5000,432535,234
793547,350,35000,439397,353
654340,200,20000,472048,109
121833,100,10000,438574,216
171716,150,15000,466728,96
195874,50,5000,434912,131
394485,200,20000,425485,224
346870,350,35000,489318,245
702195,350,35000,434247,31
653505,150,15000,433677,315
993897,150,15000,410413,266
385243,50,5000,473062,89
237098,100,10000,414984,59
141144,200,20000,417993,146
551018,150,15000,466869,114
239776,200,20000,401632,159
143354,100,10000,442463,364
949881,350,35000,437996,162
711021,100,10000,440763,211
609704,200,20000,416462,28
932427,350,35000,421806,14
222337,50,5000,430985,105
349197,150,15000,422533,299
400501,350,35000,409741,140
360388,200,20000,439656,133
319668,350,35000,468990,361
548543,200,20000,425347,192
612334,350,35000,471564,53
742676,50,5000,436001,309
753453,100,10000,496713,142
342004,150,15000,471391,214
856813,200,20000,489828,166
470435,50,5000,492040,175
627929,50,5000,404699,351
356445,200,20000,484752,311
460232,100,10000,470854,157
957587,350,35000,470376,17
330141,350,35000,497415,175
924132,200,20000,471544,342
456983,350,35000,420218,328
677147,50,5000,417762,339
223299,200,20000,430897,33
798390,350,35000,416369,6
173439,150,15000,404116,364
719299,50,5000,430787,110
237045,100,10000,420167,67
640454,200,20000,452053,164
699722,100,10000,465007,85
104631,150,15000,445584,313
780899,50,5000,411878,120
257787,100,10000,401629,209
355831,350,35000,420183,300
635893,100,10000,479588,210
874484,50,5000,468979,106
621561,150,15000,405169,348
290490,50,5000,436705,199
931693,200,20000,402163,195
643431,150,15000,492950,295
271773,150,15000,409098,292
747885,200,20000,410306,191
424265,100,10000,417118,93
275048,150,15000,478883,145
221903,150,15000,422113,295
367446,200,20000,471905,45
340402,350,35000,407422,253
809591,100,10000,496345,328
400249,350,35000,493380,37
116460,150,15000,467683,220
887334,50,5000,448357,356
656602,150,15000,459087,48
187825,100,10000,409606,8
578417,100,10000,488115,269
382692,350,35000,428651,250
141114,50,5000,439428,288
696839,350,35000,482681,2
918701,350,35000,419064,255
352574,200,20000,411003,365
817102,200,20000,425057,81
651361,350,35000,412120,94
272464,350,35000,402210,300
150327,150,15000,439441,125
437674,100,10000,465984,290
406362,200,20000,462784,109
569849,100,10000,473848,80
606575,200,20000,485643,216
404169,50,5000,474145,333
198795,350,35000,423844,220
883295,150,15000,429876,72
199145,200,20000,425515,182
441585,50,5000,493760,37
984373,100,10000,464162,259
101574,200,20000,436309,101
814497,200,20000,413583,271
211357,100,10000,481015,6
521495,350,35000,444515,303
679897,350,35000,469658,55
463967,200,20000,460376,190
711284,200,20000,473515,205
188460,350,35000,481704,209
378142,200,20000,444564,208
826044,50,5000,408041,45
695853,150,15000,457899,57
799203,150,15000,410595,3
649312,200,20000,449270,359
258002,100,10000,450505,45
508816,200,20000,418152,212
809113,350,35000,438048,238
588337,200,20000,410461,44
229657,50,5000,476110,348
947339,100,10000,425204,226
953160,100,10000,448030,251
646372,150,15000,432705,277
194478,150,15000,482889,155
461199,350,35000,426721,75
561343,150,15000,478563,331
380814,50,5000,441588,44
913525,150,15000,412465,248
674461,350,35000,405763,191
261016,150,15000,470768,28
349935,150,15000,481770,317
557731,100,10000,474009,245
928725,200,20000,417820,8
544315,150,15000,407551,39
585887,100,10000,427019,220
605122,100,10000,425846,88
146272,350,35000,424664,208
858872,50,5000,498742,123
936071,200,20000,431114,165
694217,350,35000,437637,90
584822,100,10000,438343,283
307186,350,35000,444742,212
373798,350,35000,485734,71
978370,50,5000,436621,111
256020,100,10000,407976,32
977065,200,20000,481224,76
679859,100,10000,450524,5
500984,100,10000,471140,44
107560,350,35000,470897,74
103809,350,35000,477264,63
809873,150,15000,426303,285
731583,100,10000,491758,160
162478,350,35000,482676,168
356418,200,20000,410701,138
201502,100,10000,400935,222
111401,100,10000,403702,43
902898,50,5000,488105,2
492894,200,20000,465722,60
444483,100,10000,406704,28
548675,150,15000,475214,93
314275,100,10000,453426,339
810037,350,35000,400706,160
658568,50,5000,406322,199
996852,150,15000,474458,290
542485,100,10000,489467,43
833801,350,35000,458699,35
945067,200,20000,495372,33
826790,150,15000,407846,355
936036,150,15000,422188,163
228552,350,35000,403115,140
606309,200,20000,487014,74
726597,50,5000,442223,283
443749,50,5000,474356,242
212676,150,15000,465125,91
132219,150,15000,425531,271
673741,350,35000,451803,200
941984,100,10000,451022,76
154983,200,20000,456048,98
150664,200,20000,480394,104
120819,150,15000,468422,127
898199,350,35000,464428,176
501760,50,5000,409269,129
862906,200,20000,401528,285
474440,100,10000,463551,129
493571,200,20000,444046,269
812382,200,20000,451772,349
556863,100,10000,433356,129
429591,350,35000,472386,276
754974,100,10000,471087,218
778124,50,5000,437988,17
103903,100,10000,492847,324
168624,200,20000,474297,82
484425,350,35000,420751,101
637122,50,5000,486817,200
862075,100,10000,449349,192
370123,50,5000,477013,324
330150,100,10000,482074,289
271913,100,10000,484534,19
626873,150,15000,469244,48
520215,200,20000,457955,52
799966,100,10000,441565,99
243740,350,35000,411772,336
386516,100,10000,465532,102
440170,100,10000,470036,319
616803,150,15000,453886,239
861230,150,15000,496810,311
734415,200,20000,434808,12
801334,100,10000,401142,330
672868,350,35000,476230,237
281344,150,15000,426138,12
361492,200,20000,486778,176
218446,200,20000,481715,285
883996,350,35000,496517,348
